strLeague,strSeason,strEvent,strHomeTeam,intHomeScore,strAwayTeam,intAwayScore,homeClassment,awayClassment
German Bundesliga,2023-2024,Bayer Leverkusen vs Bayern Munich,Leverkusen,3,Bayern Munich,0,,3.0
German Bundesliga,2023-2024,Bayer Leverkusen vs Bochum,Leverkusen,4,Bochum,0,,16.0
German Bundesliga,2023-2024,Bayer Leverkusen vs Borussia Dortmund,Leverkusen,1,Dortmund,1,,
German Bundesliga,2023-2024,Bayer Leverkusen vs Borussia Mönchengladbach,Leverkusen,0,Mönchengladbach,0,,
German Bundesliga,2012-2013,Bayer Leverkusen vs Borussia Monchengladbach,Bayer Leverkusen,1,Borussia Monchengladbach,1,,
German Bundesliga,2023-2024,Bayer Leverkusen vs Eintracht Frankfurt,Leverkusen,3,Ein Frankfurt,0,,
German Bundesliga,2023-2024,Bayer Leverkusen vs FC Augsburg,Leverkusen,2,Augsburg,1,,
German Bundesliga,2023-2024,Bayer Leverkusen vs FC Heidenheim,Leverkusen,4,FC Heidenheim,1,,8.0
German Bundesliga,2023-2024,Bayer Leverkusen vs Freiburg,Leverkusen,2,Freiburg,1,,10.0
German Bundesliga,2023-2024,Bayer Leverkusen vs Hoffenheim,Leverkusen,2,Hoffenheim,1,,7.0
German Bundesliga,2023-2024,Bayer Leverkusen vs Mainz,Leverkusen,2,Mainz,1,,13.0
German Bundesliga,2023-2024,Bayer Leverkusen vs RB Leipzig,Leverkusen,3,RasenBallsport Leipzig,2,,
DFB-Pokal,2023-2024,Bayer Leverkusen vs Stuttgart,Leverkusen,3,Stuttgart,2,,2.0
German Bundesliga,2023-2024,Bayer Leverkusen vs Stuttgart,Leverkusen,2,Stuttgart,2,,2.0
German Bundesliga,2023-2024,Bayer Leverkusen vs Union Berlin,Leverkusen,4,Union Berlin,0,,15.0
German Bundesliga,2023-2024,Bayer Leverkusen vs Werder Bremen,Leverkusen,5,Werder Bremen,0,,9.0
German Bundesliga,2023-2024,Bayer Leverkusen vs Wolfsburg,Leverkusen,2,Wolfsburg,0,,12.0
German Bundesliga,2023-2024,Bayern Munich vs Bayer Leverkusen,Bayern Munich,2,Leverkusen,2,3.0,
German Bundesliga,2023-2024,Bayern Munich vs Bochum,Bayern Munich,7,Bochum,0,3.0,16.0
German Bundesliga,2022-2023,Bayern Munich vs Bochum,Bayern Munich,3,Bochum,0,1.0,14.0
German Bundesliga,2021-2022,Bayern Munich vs Bochum,Bayern Munich,7,Bochum,0,1.0,13.0
German Bundesliga,2023-2024,Bayern Munich vs Borussia Dortmund,Bayern Munich,0,Dortmund,2,3.0,
German Bundesliga,2023-2024,Bayern Munich vs Borussia Mönchengladbach,Bayern Munich,3,Mönchengladbach,1,3.0,
German Bundesliga,2023-2024,Bayern Munich vs Eintracht Frankfurt,Bayern Munich,2,Ein Frankfurt,1,3.0,
German Bundesliga,2023-2024,Bayern Munich vs FC Augsburg,Bayern Munich,3,Augsburg,1,3.0,
German Bundesliga,2023-2024,Bayern Munich vs FC Heidenheim,Bayern Munich,4,FC Heidenheim,2,3.0,8.0
DFB-Pokal,2018-2019,Bayern Munich vs FC Heidenheim,Bayern Munich,5,FC Heidenheim,4,1.0,
German Bundesliga,2023-2024,Bayern Munich vs Freiburg,Bayern Munich,3,Freiburg,0,3.0,10.0
DFB-Pokal,2022-2023,Bayern Munich vs Freiburg,Bayern Munich,1,Freiburg,2,1.0,5.0
German Bundesliga,2022-2023,Bayern Munich vs Freiburg,Bayern Munich,5,Freiburg,0,1.0,5.0
German Bundesliga,2021-2022,Bayern Munich vs Freiburg,Bayern Munich,2,Freiburg,1,1.0,6.0
German Bundesliga,2020-2021,Bayern Munich vs Freiburg,Bayern Munich,2,Freiburg,1,1.0,10.0
German Bundesliga,2019-2020,Bayern Munich vs Freiburg,Bayern Munich,3,Freiburg,1,1.0,8.0
German Bundesliga,2018-2019,Bayern Munich vs Freiburg,Bayern Munich,1,Freiburg,1,1.0,13.0
German Bundesliga,2017-2018,Bayern Munich vs Freiburg,Bayern Munich,5,Freiburg,0,1.0,12.0
German Bundesliga,2016-2017,Bayern Munich vs Freiburg,Bayern Munich,4,Freiburg,1,1.0,7.0
German Bundesliga,2010-2011,Bayern Munich vs Freiburg,Bayern Munich,4,Freiburg,2,3.0,9.0
German Bundesliga,2011-2012,Bayern Munich vs Freiburg,Bayern Munich,7,Freiburg,0,2.0,12.0
German Bundesliga,2012-2013,Bayern Munich vs Freiburg,Bayern Munich,1,Freiburg,0,1.0,5.0
German Bundesliga,2013-2014,Bayern Munich vs Freiburg,Bayern Munich,4,Freiburg,0,1.0,14.0
German Bundesliga,2014-2015,Bayern Munich vs Freiburg,Bayern Munich,2,Freiburg,0,1.0,17.0
German Bundesliga,2023-2024,Bayern Munich vs Hoffenheim,Bayern Munich,3,Hoffenheim,0,3.0,7.0
German Bundesliga,2022-2023,Bayern Munich vs Hoffenheim,Bayern Munich,1,Hoffenheim,1,1.0,12.0
German Bundesliga,2021-2022,Bayern Munich vs Hoffenheim,Bayern Munich,4,Hoffenheim,0,1.0,9.0
German Bundesliga,2020-2021,Bayern Munich vs Hoffenheim,Bayern Munich,4,Hoffenheim,1,1.0,11.0
DFB-Pokal,2019-2020,Bayern Munich vs Hoffenheim,Bayern Munich,4,Hoffenheim,3,1.0,6.0
German Bundesliga,2019-2020,Bayern Munich vs Hoffenheim,Bayern Munich,1,Hoffenheim,2,1.0,6.0
German Bundesliga,2018-2019,Bayern Munich vs Hoffenheim,Bayern Munich,3,Hoffenheim,1,1.0,9.0
German Bundesliga,2017-2018,Bayern Munich vs Hoffenheim,Bayern Munich,5,Hoffenheim,2,1.0,8.0
German Bundesliga,2016-2017,Bayern Munich vs Hoffenheim,Bayern Munich,1,Hoffenheim,1,1.0,4.0
German Bundesliga,2015-2016,Bayern Munich vs Hoffenheim,Bayern Munich,2,Hoffenheim,0,1.0,15.0
German Bundesliga,2010-2011,Bayern Munich vs Hoffenheim,Bayern Munich,4,Hoffenheim,0,3.0,11.0
German Bundesliga,2011-2012,Bayern Munich vs Hoffenheim,Bayern Munich,7,Hoffenheim,1,2.0,11.0
German Bundesliga,2012-2013,Bayern Munich vs Hoffenheim,Bayern Munich,2,Hoffenheim,0,1.0,16.0
German Bundesliga,2013-2014,Bayern Munich vs Hoffenheim,Bayern Munich,3,Hoffenheim,3,1.0,9.0
German Bundesliga,2014-2015,Bayern Munich vs Hoffenheim,Bayern Munich,4,Hoffenheim,0,1.0,8.0
German Bundesliga,2023-2024,Bayern Munich vs Mainz,Bayern Munich,8,Mainz,1,3.0,13.0
German Bundesliga,2022-2023,Bayern Munich vs Mainz,Bayern Munich,6,Mainz,2,1.0,9.0
German Bundesliga,2021-2022,Bayern Munich vs Mainz,Bayern Munich,2,Mainz,1,1.0,8.0
German Bundesliga,2020-2021,Bayern Munich vs Mainz,Bayern Munich,5,Mainz,2,1.0,12.0
German Bundesliga,2019-2020,Bayern Munich vs Mainz,Bayern Munich,6,Mainz,1,1.0,13.0
German Bundesliga,2018-2019,Bayern Munich vs Mainz,Bayern Munich,6,Mainz,0,1.0,12.0
German Bundesliga,2017-2018,Bayern Munich vs Mainz,Bayern Munich,4,Mainz,0,1.0,16.0
German Bundesliga,2016-2017,Bayern Munich vs Mainz,Bayern Munich,2,Mainz,2,1.0,15.0
German Bundesliga,2015-2016,Bayern Munich vs Mainz,Bayern Munich,1,Mainz,2,1.0,6.0
German Bundesliga,2010-2011,Bayern Munich vs Mainz,Bayern Munich,1,Mainz,2,3.0,5.0
German Bundesliga,2011-2012,Bayern Munich vs Mainz,Bayern Munich,0,Mainz,0,2.0,13.0
German Bundesliga,2012-2013,Bayern Munich vs Mainz 05,Bayern Munich,3,Mainz 05,1,1.0,
German Bundesliga,2013-2014,Bayern Munich vs Mainz,Bayern Munich,4,Mainz,1,1.0,7.0
German Bundesliga,2014-2015,Bayern Munich vs Mainz,Bayern Munich,2,Mainz,0,1.0,11.0
German Bundesliga,2023-2024,Bayern Munich vs RB Leipzig,Bayern Munich,2,RasenBallsport Leipzig,1,3.0,
German Bundesliga,2010-2011,Bayern Munich vs St Pauli,Bayern Munich,3,St Pauli,0,3.0,18.0
German Bundesliga,2023-2024,Bayern Munich vs Stuttgart,Bayern Munich,3,Stuttgart,0,3.0,2.0
German Bundesliga,2022-2023,Bayern Munich vs Stuttgart,Bayern Munich,2,Stuttgart,2,1.0,16.0
German Bundesliga,2021-2022,Bayern Munich vs Stuttgart,Bayern Munich,2,Stuttgart,2,1.0,15.0
German Bundesliga,2020-2021,Bayern Munich vs Stuttgart,Bayern Munich,4,Stuttgart,0,1.0,9.0
German Bundesliga,2018-2019,Bayern Munich vs Stuttgart,Bayern Munich,4,Stuttgart,1,1.0,16.0
German Bundesliga,2017-2018,Bayern Munich vs Stuttgart,Bayern Munich,1,Stuttgart,4,1.0,14.0
German Bundesliga,2015-2016,Bayern Munich vs Stuttgart,Bayern Munich,4,Stuttgart,0,1.0,17.0
German Bundesliga,2010-2011,Bayern Munich vs Stuttgart,Bayern Munich,2,Stuttgart,1,3.0,12.0
German Bundesliga,2011-2012,Bayern Munich vs Stuttgart,Bayern Munich,2,Stuttgart,0,2.0,6.0
German Bundesliga,2012-2013,Bayern Munich vs Stuttgart,Bayern Munich,6,Stuttgart,1,1.0,12.0
German Bundesliga,2013-2014,Bayern Munich vs Stuttgart,Bayern Munich,1,Stuttgart,0,1.0,15.0
German Bundesliga,2014-2015,Bayern Munich vs Stuttgart,Bayern Munich,2,Stuttgart,0,1.0,14.0
German Bundesliga,2023-2024,Bayern Munich vs Union Berlin,Bayern Munich,1,Union Berlin,0,3.0,15.0
German Bundesliga,2022-2023,Bayern Munich vs Union Berlin,Bayern Munich,3,Union Berlin,0,1.0,4.0
German Bundesliga,2021-2022,Bayern Munich vs Union Berlin,Bayern Munich,4,Union Berlin,0,1.0,5.0
German Bundesliga,2020-2021,Bayern Munich vs Union Berlin,Bayern Munich,1,Union Berlin,1,1.0,7.0
German Bundesliga,2019-2020,Bayern Munich vs Union Berlin,Bayern Munich,2,Union Berlin,1,1.0,11.0
German Bundesliga,2023-2024,Bayern Munich vs Werder Bremen,Bayern Munich,0,Werder Bremen,1,3.0,9.0
German Bundesliga,2022-2023,Bayern Munich vs Werder Bremen,Bayern Munich,6,Werder Bremen,1,1.0,13.0
German Bundesliga,2020-2021,Bayern Munich vs Werder Bremen,Bayern Munich,1,Werder Bremen,1,1.0,17.0
German Bundesliga,2019-2020,Bayern Munich vs Werder Bremen,Bayern Munich,6,Werder Bremen,1,1.0,16.0
German Bundesliga,2018-2019,Bayern Munich vs Werder Bremen,Bayern Munich,1,Werder Bremen,0,1.0,8.0
German Bundesliga,2017-2018,Bayern Munich vs Werder Bremen,Bayern Munich,4,Werder Bremen,2,1.0,15.0
German Bundesliga,2016-2017,Bayern Munich vs Werder Bremen,Bayern Munich,6,Werder Bremen,0,1.0,8.0
German Bundesliga,2015-2016,Bayern Munich vs Werder Bremen,Bayern Munich,5,Werder Bremen,0,1.0,13.0
German Bundesliga,2010-2011,Bayern Munich vs Werder Bremen,Bayern Munich,0,Werder Bremen,0,3.0,13.0
German Bundesliga,2011-2012,Bayern Munich vs Werder Bremen,Bayern Munich,4,Werder Bremen,1,2.0,9.0
German Bundesliga,2012-2013,Bayern Munich vs Werder Bremen,Bayern Munich,6,Werder Bremen,1,1.0,14.0
German Bundesliga,2013-2014,Bayern Munich vs Werder Bremen,Bayern Munich,5,Werder Bremen,2,1.0,12.0
German Bundesliga,2014-2015,Bayern Munich vs Werder Bremen,Bayern Munich,6,Werder Bremen,0,1.0,10.0
German Bundesliga,2023-2024,Bayern Munich vs Wolfsburg,Bayern Munich,2,Wolfsburg,0,3.0,12.0
German Bundesliga,2022-2023,Bayern Munich vs Wolfsburg,Bayern Munich,2,Wolfsburg,0,1.0,8.0
German Bundesliga,2021-2022,Bayern Munich vs Wolfsburg,Bayern Munich,4,Wolfsburg,0,1.0,12.0
German Bundesliga,2020-2021,Bayern Munich vs Wolfsburg,Bayern Munich,2,Wolfsburg,1,1.0,4.0
German Bundesliga,2019-2020,Bayern Munich vs Wolfsburg,Bayern Munich,2,Wolfsburg,0,1.0,7.0
German Bundesliga,2018-2019,Bayern Munich vs Wolfsburg,Bayern Munich,6,Wolfsburg,0,1.0,6.0
German Bundesliga,2017-2018,Bayern Munich vs Wolfsburg,Bayern Munich,2,Wolfsburg,2,1.0,13.0
German Bundesliga,2016-2017,Bayern Munich vs Wolfsburg,Bayern Munich,5,Wolfsburg,0,1.0,16.0
German Bundesliga,2015-2016,Bayern Munich vs Wolfsburg,Bayern Munich,5,Wolfsburg,1,1.0,8.0
German Bundesliga,2010-2011,Bayern Munich vs Wolfsburg,Bayern Munich,2,Wolfsburg,1,3.0,15.0
German Bundesliga,2011-2012,Bayern Munich vs Wolfsburg,Bayern Munich,2,Wolfsburg,0,2.0,8.0
German Bundesliga,2012-2013,Bayern Munich vs Wolfsburg,Bayern Munich,3,Wolfsburg,0,1.0,11.0
German Bundesliga,2013-2014,Bayern Munich vs Wolfsburg,Bayern Munich,1,Wolfsburg,0,1.0,5.0
German Bundesliga,2014-2015,Bayern Munich vs Wolfsburg,Bayern Munich,2,Wolfsburg,1,1.0,2.0
German Bundesliga,2023-2024,Bochum vs Bayer Leverkusen,Bochum,0,Leverkusen,5,16.0,
German Bundesliga,2023-2024,Bochum vs Bayern Munich,Bochum,3,Bayern Munich,2,16.0,3.0
German Bundesliga,2022-2023,Bochum vs Bayern Munich,Bochum,0,Bayern Munich,7,14.0,1.0
German Bundesliga,2021-2022,Bochum vs Bayern Munich,Bochum,4,Bayern Munich,2,13.0,1.0
DFB-Pokal,2019-2020,Bochum vs Bayern Munich,Bochum,1,Bayern Munich,2,,1.0
German Bundesliga,2023-2024,Bochum vs Borussia Dortmund,Bochum,1,Dortmund,1,16.0,
German Bundesliga,2023-2024,Bochum vs Borussia Mönchengladbach,Bochum,1,Mönchengladbach,3,16.0,
German Bundesliga,2023-2024,Bochum vs Eintracht Frankfurt,Bochum,1,Ein Frankfurt,1,16.0,
German Bundesliga,2023-2024,Bochum vs FC Augsburg,Bochum,1,Augsburg,1,16.0,
German Bundesliga,2023-2024,Bochum vs FC Heidenheim,Bochum,1,FC Heidenheim,1,16.0,8.0
German 2. Bundesliga,2020-2021,Bochum vs FC Heidenheim,Bochum,3,FC Heidenheim,0,,
German 2. Bundesliga,2019-2020,Bochum vs FC Heidenheim,Bochum,3,FC Heidenheim,0,,
German 2. Bundesliga,2018-2019,Bochum vs FC Heidenheim,Bochum,1,FC Heidenheim,0,,
German 2. Bundesliga,2017-2018,Bochum vs FC Heidenheim,Bochum,1,FC Heidenheim,2,,
German Bundesliga,2023-2024,Bochum vs Freiburg,Bochum,1,Freiburg,2,16.0,10.0
German Bundesliga,2022-2023,Bochum vs Freiburg,Bochum,0,Freiburg,2,14.0,5.0
DFB-Pokal,2021-2022,Bochum vs Freiburg,Bochum,1,Freiburg,2,13.0,6.0
German Bundesliga,2021-2022,Bochum vs Freiburg,Bochum,2,Freiburg,1,13.0,6.0
German Bundesliga,2023-2024,Bochum vs Hoffenheim,Bochum,3,Hoffenheim,2,16.0,7.0
German Bundesliga,2022-2023,Bochum vs Hoffenheim,Bochum,5,Hoffenheim,2,14.0,12.0
German Bundesliga,2021-2022,Bochum vs Hoffenheim,Bochum,2,Hoffenheim,0,13.0,9.0
German 2. Bundesliga,2020-2021,Bochum vs Holstein Kiel,Bochum,2,Holstein Kiel,1,,
German 2. Bundesliga,2019-2020,Bochum vs Holstein Kiel,Bochum,2,Holstein Kiel,1,,
German 2. Bundesliga,2018-2019,Bochum vs Holstein Kiel,Bochum,1,Holstein Kiel,3,,
German 2. Bundesliga,2017-2018,Bochum vs Holstein Kiel,Bochum,1,Holstein Kiel,1,,
German Bundesliga,2023-2024,Bochum vs Mainz,Bochum,2,Mainz,2,16.0,13.0
German Bundesliga,2022-2023,Bochum vs Mainz,Bochum,1,Mainz,2,14.0,9.0
DFB-Pokal,2021-2022,Bochum vs Mainz,Bochum,3,Mainz,1,13.0,8.0
German Bundesliga,2021-2022,Bochum vs Mainz,Bochum,2,Mainz,0,13.0,8.0
German Bundesliga,2023-2024,Bochum vs RB Leipzig,Bochum,1,RasenBallsport Leipzig,4,16.0,
German 2. Bundesliga,2020-2021,Bochum vs St Pauli,Bochum,2,St Pauli,2,,
German 2. Bundesliga,2019-2020,Bochum vs St Pauli,Bochum,2,St Pauli,0,,
German 2. Bundesliga,2018-2019,Bochum vs St Pauli,Bochum,1,St Pauli,3,,
German 2. Bundesliga,2017-2018,Bochum vs St Pauli,Bochum,0,St Pauli,1,,
German Bundesliga,2023-2024,Bochum vs Stuttgart,Bochum,1,Stuttgart,0,16.0,2.0
German Bundesliga,2022-2023,Bochum vs Stuttgart,Bochum,2,Stuttgart,3,14.0,16.0
German Bundesliga,2021-2022,Bochum vs Stuttgart,Bochum,0,Stuttgart,0,13.0,15.0
German 2. Bundesliga,2019-2020,Bochum vs Stuttgart,Bochum,0,Stuttgart,1,,
German Bundesliga,2023-2024,Bochum vs Union Berlin,Bochum,3,Union Berlin,0,16.0,15.0
German Bundesliga,2022-2023,Bochum vs Union Berlin,Bochum,2,Union Berlin,1,14.0,4.0
German Bundesliga,2021-2022,Bochum vs Union Berlin,Bochum,0,Union Berlin,1,13.0,5.0
German 2. Bundesliga,2018-2019,Bochum vs Union Berlin,Bochum,2,Union Berlin,2,,
German 2. Bundesliga,2017-2018,Bochum vs Union Berlin,Bochum,2,Union Berlin,1,,
German Bundesliga,2023-2024,Bochum vs Werder Bremen,Bochum,1,Werder Bremen,1,16.0,9.0
German Bundesliga,2022-2023,Bochum vs Werder Bremen,Bochum,0,Werder Bremen,2,14.0,13.0
German Bundesliga,2023-2024,Bochum vs Wolfsburg,Bochum,3,Wolfsburg,1,16.0,12.0
German Bundesliga,2022-2023,Bochum vs Wolfsburg,Bochum,1,Wolfsburg,5,14.0,8.0
German Bundesliga,2021-2022,Bochum vs Wolfsburg,Bochum,1,Wolfsburg,0,13.0,12.0
German Bundesliga,2023-2024,Borussia Dortmund vs Bayer Leverkusen,Dortmund,1,Leverkusen,1,,
German Bundesliga,2012-2013,Borussia Dortmund vs Bayer Leverkusen,Borussia Dortmund,3,Bayer Leverkusen,0,,
German Bundesliga,2023-2024,Borussia Dortmund vs Bayern Munich,Dortmund,0,Bayern Munich,4,,3.0
German Bundesliga,2023-2024,Borussia Dortmund vs Bochum,Dortmund,3,Bochum,1,,16.0
German Bundesliga,2023-2024,Borussia Dortmund vs Borussia Mönchengladbach,Dortmund,4,Mönchengladbach,2,,
German Bundesliga,2012-2013,Borussia Dortmund vs Borussia Monchengladbach,Borussia Dortmund,5,Borussia Monchengladbach,0,,
German Bundesliga,2023-2024,Borussia Dortmund vs Eintracht Frankfurt,Dortmund,3,Ein Frankfurt,1,,
German Bundesliga,2023-2024,Borussia Dortmund vs FC Augsburg,Dortmund,5,Augsburg,1,,
German Bundesliga,2023-2024,Borussia Dortmund vs FC Heidenheim,Dortmund,2,FC Heidenheim,2,,8.0
German Bundesliga,2023-2024,Borussia Dortmund vs Freiburg,Dortmund,3,Freiburg,0,,10.0
DFB-Pokal,2023-2024,Borussia Dortmund vs Hoffenheim,Dortmund,1,Hoffenheim,0,,7.0
German Bundesliga,2023-2024,Borussia Dortmund vs Hoffenheim,Dortmund,2,Hoffenheim,3,,7.0
German Bundesliga,2023-2024,Borussia Dortmund vs Mainz,Dortmund,1,Mainz,1,,13.0
German Bundesliga,2023-2024,Borussia Dortmund vs RB Leipzig,Dortmund,2,RasenBallsport Leipzig,3,,
German Bundesliga,2023-2024,Borussia Dortmund vs Stuttgart,Dortmund,0,Stuttgart,1,,2.0
German Bundesliga,2023-2024,Borussia Dortmund vs Union Berlin,Dortmund,4,Union Berlin,2,,15.0
German Bundesliga,2023-2024,Borussia Dortmund vs Werder Bremen,Dortmund,1,Werder Bremen,0,,9.0
German Bundesliga,2023-2024,Borussia Dortmund vs Wolfsburg,Dortmund,1,Wolfsburg,0,,12.0
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Bayer Leverkusen,Mönchengladbach,0,Leverkusen,3,,
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Bayern Munich,Mönchengladbach,1,Bayern Munich,2,,3.0
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Bochum,Mönchengladbach,5,Bochum,2,,16.0
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Borussia Dortmund,Mönchengladbach,1,Dortmund,2,,
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Eintracht Frankfurt,Mönchengladbach,1,Ein Frankfurt,1,,
German Bundesliga,2012-2013,Borussia Monchengladbach vs Eintracht Frankfurt,Borussia Monchengladbach,2,Eintracht Frankfurt,0,,
German Bundesliga,2023-2024,Borussia Mönchengladbach vs FC Augsburg,Mönchengladbach,1,Augsburg,2,,
DFB-Pokal,2023-2024,Borussia Mönchengladbach vs FC Heidenheim,Mönchengladbach,3,FC Heidenheim,1,,8.0
German Bundesliga,2023-2024,Borussia Mönchengladbach vs FC Heidenheim,Mönchengladbach,2,FC Heidenheim,1,,8.0
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Freiburg,Mönchengladbach,0,Freiburg,3,,10.0
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Hoffenheim,Mönchengladbach,2,Hoffenheim,1,,7.0
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Mainz,Mönchengladbach,2,Mainz,2,,13.0
German Bundesliga,2023-2024,Borussia Mönchengladbach vs RB Leipzig,Mönchengladbach,0,RasenBallsport Leipzig,1,,
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Stuttgart,Mönchengladbach,3,Stuttgart,1,,2.0
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Union Berlin,Mönchengladbach,0,Union Berlin,0,,15.0
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Werder Bremen,Mönchengladbach,2,Werder Bremen,2,,9.0
DFB-Pokal,2023-2024,Borussia Mönchengladbach vs Wolfsburg,Mönchengladbach,1,Wolfsburg,0,,12.0
German Bundesliga,2023-2024,Borussia Mönchengladbach vs Wolfsburg,Mönchengladbach,4,Wolfsburg,0,,12.0
German Bundesliga,2023-2024,Eintracht Frankfurt vs Bayer Leverkusen,Ein Frankfurt,1,Leverkusen,5,,
German Bundesliga,2023-2024,Eintracht Frankfurt vs Bayern Munich,Ein Frankfurt,5,Bayern Munich,1,,3.0
German Bundesliga,2023-2024,Eintracht Frankfurt vs Bochum,Ein Frankfurt,1,Bochum,1,,16.0
German Bundesliga,2023-2024,Eintracht Frankfurt vs Borussia Dortmund,Ein Frankfurt,3,Dortmund,3,,
German Bundesliga,2012-2013,Eintracht Frankfurt vs Borussia Dortmund,Eintracht Frankfurt,3,Borussia Dortmund,3,,
German Bundesliga,2023-2024,Eintracht Frankfurt vs Borussia Mönchengladbach,Ein Frankfurt,2,Mönchengladbach,1,,
German Bundesliga,2023-2024,Eintracht Frankfurt vs FC Augsburg,Ein Frankfurt,3,Augsburg,1,,
German Bundesliga,2023-2024,Eintracht Frankfurt vs FC Heidenheim,Ein Frankfurt,2,FC Heidenheim,0,,8.0
German Bundesliga,2023-2024,Eintracht Frankfurt vs Freiburg,Ein Frankfurt,0,Freiburg,0,,10.0
German Bundesliga,2012-2013,Eintracht Frankfurt vs Freiburg,Eintracht Frankfurt,2,Freiburg,1,,5.0
German Bundesliga,2023-2024,Eintracht Frankfurt vs Hoffenheim,Ein Frankfurt,3,Hoffenheim,1,,7.0
German Bundesliga,2023-2024,Eintracht Frankfurt vs Mainz,Ein Frankfurt,1,Mainz,0,,13.0
German Bundesliga,2023-2024,Eintracht Frankfurt vs RB Leipzig,Ein Frankfurt,2,RasenBallsport Leipzig,2,,
German Bundesliga,2023-2024,Eintracht Frankfurt vs Stuttgart,Ein Frankfurt,1,Stuttgart,2,,2.0
German Bundesliga,2023-2024,Eintracht Frankfurt vs Union Berlin,Ein Frankfurt,0,Union Berlin,0,,15.0
German Bundesliga,2023-2024,Eintracht Frankfurt vs Werder Bremen,Ein Frankfurt,1,Werder Bremen,1,,9.0
German Bundesliga,2023-2024,Eintracht Frankfurt vs Wolfsburg,Ein Frankfurt,2,Wolfsburg,2,,12.0
German Bundesliga,2023-2024,FC Augsburg vs Bayer Leverkusen,Augsburg,0,Leverkusen,1,,
German Bundesliga,2023-2024,FC Augsburg vs Bayern Munich,Augsburg,2,Bayern Munich,3,,3.0
German Bundesliga,2023-2024,FC Augsburg vs Bochum,Augsburg,2,Bochum,2,,16.0
German Bundesliga,2023-2024,FC Augsburg vs Borussia Dortmund,Augsburg,1,Dortmund,1,,
German Bundesliga,2023-2024,FC Augsburg vs Borussia Mönchengladbach,Augsburg,4,Mönchengladbach,4,,
German Bundesliga,2023-2024,FC Augsburg vs Eintracht Frankfurt,Augsburg,2,Ein Frankfurt,1,,
German Bundesliga,2023-2024,FC Augsburg vs FC Heidenheim,Augsburg,1,FC Heidenheim,0,,8.0
German Bundesliga,2023-2024,FC Augsburg vs Freiburg,Augsburg,2,Freiburg,1,,10.0
German Bundesliga,2023-2024,FC Augsburg vs Hoffenheim,Augsburg,1,Hoffenheim,1,,7.0
German Bundesliga,2023-2024,FC Augsburg vs Mainz,Augsburg,2,Mainz,1,,13.0
German Bundesliga,2023-2024,FC Augsburg vs RB Leipzig,Augsburg,2,RasenBallsport Leipzig,2,,
German Bundesliga,2023-2024,FC Augsburg vs Stuttgart,Augsburg,0,Stuttgart,1,,2.0
German Bundesliga,2023-2024,FC Augsburg vs Union Berlin,Augsburg,2,Union Berlin,0,,15.0
German Bundesliga,2023-2024,FC Augsburg vs Werder Bremen,Augsburg,0,Werder Bremen,3,,9.0
German Bundesliga,2023-2024,FC Augsburg vs Wolfsburg,Augsburg,3,Wolfsburg,2,,12.0
German Bundesliga,2023-2024,FC Heidenheim vs Bayer Leverkusen,FC Heidenheim,1,Leverkusen,2,8.0,
German Bundesliga,2023-2024,FC Heidenheim vs Bayern Munich,FC Heidenheim,3,Bayern Munich,2,8.0,3.0
German Bundesliga,2023-2024,FC Heidenheim vs Bochum,FC Heidenheim,0,Bochum,0,8.0,16.0
German 2. Bundesliga,2020-2021,FC Heidenheim vs Bochum,FC Heidenheim,0,Bochum,2,,
German 2. Bundesliga,2019-2020,FC Heidenheim vs Bochum,FC Heidenheim,2,Bochum,3,,
German 2. Bundesliga,2018-2019,FC Heidenheim vs Bochum,FC Heidenheim,3,Bochum,2,,
