strLeague,strSeason,strEvent,strHomeTeam,intHomeScore,strAwayTeam,intAwayScore,homeClassment,awayClassment
Spanish La Liga,2010-2011,Sevilla vs Real Madrid,Sevilla,2,Real Madrid,6,7.0,2.0
Spanish La Liga,2012-2013,Sevilla vs Real Madrid,Sevilla,1,Real Madrid,0,9.0,2.0
Spanish La Liga,2013-2014,Sevilla vs Real Madrid,Sevilla,2,Real Madrid,1,5.0,3.0
Spanish La Liga,2014-2015,Sevilla vs Real Madrid,Sevilla,2,Real Madrid,3,5.0,2.0
Spanish La Liga,2022-2023,Sevilla vs Valencia,Sevilla,1,Valencia,1,12.0,16.0
Spanish La Liga,2021-2022,Sevilla vs Valencia,Sevilla,3,Valencia,1,4.0,9.0
Copa del Rey,2020-2021,Sevilla vs Valencia,Sevilla,3,Valencia,0,4.0,13.0
Spanish La Liga,2020-2021,Sevilla vs Valencia,Sevilla,1,Valencia,0,4.0,13.0
Spanish La Liga,2019-2020,Sevilla vs Valencia,Sevilla,1,Valencia,0,4.0,9.0
Spanish La Liga,2018-2019,Sevilla vs Valencia,Sevilla,0,Valencia,1,6.0,4.0
Spanish La Liga,2017-2018,Sevilla vs Valencia,Sevilla,0,Valencia,2,6.0,3.0
Spanish La Liga,2016-2017,Sevilla vs Valencia,Sevilla,2,Valencia,1,4.0,12.0
Spanish La Liga,2015-2016,Sevilla vs Valencia,Sevilla,1,Valencia,0,7.0,12.0
Spanish La Liga,2011-2012,Sevilla vs Valencia,Sevilla,1,Valencia,0,9.0,3.0
Spanish La Liga,2010-2011,Sevilla vs Valencia,Sevilla,2,Valencia,0,7.0,3.0
Spanish La Liga,2012-2013,Sevilla vs Valencia,Sevilla,4,Valencia,3,9.0,5.0
Spanish La Liga,2013-2014,Sevilla vs Valencia,Sevilla,0,Valencia,0,5.0,8.0
Spanish La Liga,2014-2015,Sevilla vs Valencia,Sevilla,1,Valencia,1,5.0,4.0
Spanish La Liga,2022-2023,Sevilla vs Valladolid,Sevilla,1,Valladolid,1,12.0,18.0
Spanish La Liga,2020-2021,Sevilla vs Valladolid,Sevilla,1,Valladolid,1,4.0,19.0
Spanish La Liga,2019-2020,Sevilla vs Valladolid,Sevilla,1,Valladolid,1,4.0,13.0
Spanish La Liga,2018-2019,Sevilla vs Valladolid,Sevilla,1,Valladolid,0,6.0,16.0
Spanish La Liga,2012-2013,Sevilla vs Valladolid,Sevilla,1,Valladolid,2,9.0,14.0
Spanish La Liga,2013-2014,Sevilla vs Valladolid,Sevilla,4,Valladolid,1,5.0,19.0
Spanish La Liga,2022-2023,Sevilla vs Vallecano,Sevilla,0,Vallecano,1,12.0,11.0
Spanish La Liga,2021-2022,Sevilla vs Vallecano,Sevilla,3,Vallecano,0,4.0,12.0
Spanish La Liga,2018-2019,Sevilla vs Vallecano,Sevilla,5,Vallecano,0,6.0,20.0
Spanish La Liga,2015-2016,Sevilla vs Vallecano,Sevilla,3,Vallecano,2,7.0,18.0
Spanish La Liga,2011-2012,Sevilla vs Vallecano,Sevilla,5,Vallecano,2,9.0,15.0
Spanish La Liga,2012-2013,Sevilla vs Vallecano,Sevilla,2,Vallecano,1,9.0,8.0
Spanish La Liga,2013-2014,Sevilla vs Vallecano,Sevilla,4,Vallecano,1,5.0,12.0
Spanish La Liga,2014-2015,Sevilla vs Vallecano,Sevilla,2,Vallecano,0,5.0,11.0
Spanish La Liga,2022-2023,Sevilla vs Villarreal,Sevilla,2,Villarreal,1,12.0,5.0
Spanish La Liga,2021-2022,Sevilla vs Villarreal,Sevilla,1,Villarreal,0,4.0,7.0
Spanish La Liga,2020-2021,Sevilla vs Villarreal,Sevilla,2,Villarreal,0,4.0,7.0
Spanish La Liga,2019-2020,Sevilla vs Villarreal,Sevilla,1,Villarreal,2,4.0,5.0
Spanish La Liga,2018-2019,Sevilla vs Villarreal,Sevilla,0,Villarreal,0,6.0,14.0
Spanish La Liga,2017-2018,Sevilla vs Villarreal,Sevilla,2,Villarreal,2,6.0,5.0
Spanish La Liga,2016-2017,Sevilla vs Villarreal,Sevilla,0,Villarreal,0,4.0,5.0
Spanish La Liga,2015-2016,Sevilla vs Villarreal,Sevilla,4,Villarreal,2,7.0,4.0
Spanish La Liga,2011-2012,Sevilla vs Villarreal,Sevilla,1,Villarreal,2,9.0,18.0
Spanish La Liga,2010-2011,Sevilla vs Villarreal,Sevilla,3,Villarreal,2,7.0,4.0
Spanish La Liga,2013-2014,Sevilla vs Villarreal,Sevilla,0,Villarreal,0,5.0,6.0
Spanish La Liga,2014-2015,Sevilla vs Villarreal,Sevilla,2,Villarreal,1,5.0,6.0
Spanish La Liga,2021-2022,Valencia vs Alaves,Valencia,3,Alaves,0,9.0,20.0
Spanish La Liga,2020-2021,Valencia vs Alaves,Valencia,1,Alaves,1,13.0,16.0
Spanish La Liga,2019-2020,Valencia vs Alaves,Valencia,2,Alaves,1,9.0,16.0
Spanish La Liga,2018-2019,Valencia vs Alaves,Valencia,3,Alaves,1,4.0,11.0
Spanish La Liga,2017-2018,Valencia vs Alaves,Valencia,3,Alaves,1,3.0,16.0
Spanish La Liga,2016-2017,Valencia vs Alaves,Valencia,2,Alaves,1,12.0,9.0
Spanish La Liga,2022-2023,Valencia vs Barcelona,Valencia,0,Barcelona,1,16.0,1.0
Spanish La Liga,2021-2022,Valencia vs Barcelona,Valencia,1,Barcelona,4,9.0,2.0
Spanish La Liga,2020-2021,Valencia vs Barcelona,Valencia,2,Barcelona,3,13.0,3.0
Spanish La Liga,2019-2020,Valencia vs Barcelona,Valencia,2,Barcelona,0,9.0,2.0
Spanish La Liga,2018-2019,Valencia vs Barcelona,Valencia,1,Barcelona,1,4.0,1.0
Spanish La Liga,2017-2018,Valencia vs Barcelona,Valencia,1,Barcelona,1,3.0,1.0
Spanish La Liga,2016-2017,Valencia vs Barcelona,Valencia,2,Barcelona,3,12.0,2.0
Spanish La Liga,2015-2016,Valencia vs Barcelona,Valencia,1,Barcelona,1,12.0,1.0
Spanish La Liga,2011-2012,Valencia vs Barcelona,Valencia,2,Barcelona,2,3.0,2.0
Spanish La Liga,2010-2011,Valencia vs Barcelona,Valencia,0,Barcelona,1,3.0,1.0
Spanish La Liga,2012-2013,Valencia vs Barcelona,Valencia,1,Barcelona,1,5.0,1.0
Spanish La Liga,2013-2014,Valencia vs Barcelona,Valencia,2,Barcelona,3,8.0,2.0
Spanish La Liga,2014-2015,Valencia vs Barcelona,Valencia,0,Barcelona,1,4.0,1.0
Spanish La Liga,2022-2023,Valencia vs Celta Vigo,Valencia,3,Celta Vigo,0,16.0,13.0
Spanish La Liga,2021-2022,Valencia vs Celta Vigo,Valencia,2,Celta Vigo,0,9.0,11.0
Spanish La Liga,2020-2021,Valencia vs Celta Vigo,Valencia,2,Celta Vigo,0,13.0,8.0
Spanish La Liga,2019-2020,Valencia vs Celta Vigo,Valencia,1,Celta Vigo,0,9.0,17.0
Spanish La Liga,2018-2019,Valencia vs Celta Vigo,Valencia,1,Celta Vigo,1,4.0,17.0
Spanish La Liga,2017-2018,Valencia vs Celta Vigo,Valencia,2,Celta Vigo,1,3.0,9.0
Spanish La Liga,2016-2017,Valencia vs Celta Vigo,Valencia,3,Celta Vigo,2,12.0,13.0
Spanish La Liga,2015-2016,Valencia vs Celta Vigo,Valencia,0,Celta Vigo,2,12.0,6.0
Spanish La Liga,2012-2013,Valencia vs Celta Vigo,Valencia,2,Celta Vigo,1,5.0,17.0
Spanish La Liga,2013-2014,Valencia vs Celta Vigo,Valencia,2,Celta Vigo,1,8.0,9.0
Spanish La Liga,2014-2015,Valencia vs Celta Vigo,Valencia,1,Celta Vigo,1,4.0,8.0
Spanish La Liga,2022-2023,Valencia vs Getafe,Valencia,5,Getafe,1,16.0,15.0
Spanish La Liga,2021-2022,Valencia vs Getafe,Valencia,1,Getafe,0,9.0,15.0
Spanish La Liga,2020-2021,Valencia vs Getafe,Valencia,2,Getafe,2,13.0,15.0
Spanish La Liga,2019-2020,Valencia vs Getafe,Valencia,3,Getafe,3,9.0,8.0
Copa del Rey,2018-2019,Valencia vs Getafe,Valencia,3,Getafe,1,4.0,5.0
Spanish La Liga,2018-2019,Valencia vs Getafe,Valencia,0,Getafe,0,4.0,5.0
Spanish La Liga,2017-2018,Valencia vs Getafe,Valencia,1,Getafe,2,3.0,11.0
Spanish La Liga,2015-2016,Valencia vs Getafe,Valencia,2,Getafe,2,12.0,19.0
Spanish La Liga,2011-2012,Valencia vs Getafe,Valencia,3,Getafe,1,3.0,11.0
Spanish La Liga,2010-2011,Valencia vs Getafe,Valencia,2,Getafe,0,3.0,16.0
Spanish La Liga,2012-2013,Valencia vs Getafe,Valencia,4,Getafe,2,5.0,10.0
Spanish La Liga,2013-2014,Valencia vs Getafe,Valencia,1,Getafe,3,8.0,13.0
Spanish La Liga,2014-2015,Valencia vs Getafe,Valencia,1,Getafe,0,4.0,15.0
Spanish La Liga,2022-2023,Valencia vs Girona,Valencia,1,Girona,0,16.0,10.0
Spanish La Liga,2018-2019,Valencia vs Girona,Valencia,0,Girona,1,4.0,18.0
Spanish La Liga,2017-2018,Valencia vs Girona,Valencia,2,Girona,1,3.0,10.0
Spanish La Liga,2017-2018,Valencia vs Las Palmas,Valencia,1,Las Palmas,0,3.0,18.0
Spanish La Liga,2016-2017,Valencia vs Las Palmas,Valencia,2,Las Palmas,4,12.0,14.0
Spanish La Liga,2015-2016,Valencia vs Las Palmas,Valencia,1,Las Palmas,1,12.0,11.0
Spanish La Liga,2019-2020,Valencia vs Leganes,Valencia,1,Leganes,1,9.0,18.0
Spanish La Liga,2018-2019,Valencia vs Leganes,Valencia,1,Leganes,1,4.0,13.0
Spanish La Liga,2017-2018,Valencia vs Leganes,Valencia,3,Leganes,0,3.0,12.0
Spanish La Liga,2016-2017,Valencia vs Leganes,Valencia,1,Leganes,0,12.0,17.0
Spanish La Liga,2022-2023,Valencia vs Mallorca,Valencia,1,Mallorca,2,16.0,9.0
Spanish La Liga,2021-2022,Valencia vs Mallorca,Valencia,2,Mallorca,2,9.0,16.0
Spanish La Liga,2019-2020,Valencia vs Mallorca,Valencia,2,Mallorca,0,9.0,19.0
Spanish La Liga,2011-2012,Valencia vs Mallorca,Valencia,2,Mallorca,2,3.0,8.0
Spanish La Liga,2010-2011,Valencia vs Mallorca,Valencia,1,Mallorca,2,3.0,17.0
Spanish La Liga,2012-2013,Valencia vs Mallorca,Valencia,2,Mallorca,0,5.0,18.0
Spanish La Liga,2022-2023,Valencia vs Osasuna,Valencia,1,Osasuna,0,16.0,7.0
Spanish La Liga,2021-2022,Valencia vs Osasuna,Valencia,1,Osasuna,2,9.0,10.0
Spanish La Liga,2020-2021,Valencia vs Osasuna,Valencia,1,Osasuna,1,13.0,11.0
Spanish La Liga,2019-2020,Valencia vs Osasuna,Valencia,2,Osasuna,0,9.0,10.0
Spanish La Liga,2016-2017,Valencia vs Osasuna,Valencia,4,Osasuna,1,12.0,19.0
Spanish La Liga,2011-2012,Valencia vs Osasuna,Valencia,4,Osasuna,0,3.0,7.0
Spanish La Liga,2010-2011,Valencia vs Osasuna,Valencia,3,Osasuna,3,3.0,9.0
Spanish La Liga,2012-2013,Valencia vs Osasuna,Valencia,4,Osasuna,0,5.0,16.0
Spanish La Liga,2013-2014,Valencia vs Osasuna,Valencia,3,Osasuna,0,8.0,18.0
Spanish La Liga,2022-2023,Valencia vs Real Madrid,Valencia,1,Real Madrid,0,16.0,2.0
Spanish La Liga,2021-2022,Valencia vs Real Madrid,Valencia,1,Real Madrid,2,9.0,1.0
Spanish La Liga,2020-2021,Valencia vs Real Madrid,Valencia,4,Real Madrid,1,13.0,2.0
Supercopa de Espana,2019-2020,Valencia vs Real Madrid,Valencia,1,Real Madrid,3,9.0,1.0
Spanish La Liga,2019-2020,Valencia vs Real Madrid,Valencia,1,Real Madrid,1,9.0,1.0
Spanish La Liga,2018-2019,Valencia vs Real Madrid,Valencia,2,Real Madrid,1,4.0,3.0
Spanish La Liga,2017-2018,Valencia vs Real Madrid,Valencia,1,Real Madrid,4,3.0,4.0
Spanish La Liga,2016-2017,Valencia vs Real Madrid,Valencia,2,Real Madrid,1,12.0,1.0
Spanish La Liga,2015-2016,Valencia vs Real Madrid,Valencia,2,Real Madrid,2,12.0,2.0
Spanish La Liga,2011-2012,Valencia vs Real Madrid,Valencia,2,Real Madrid,3,3.0,1.0
Spanish La Liga,2010-2011,Valencia vs Real Madrid,Valencia,3,Real Madrid,6,3.0,2.0
Spanish La Liga,2012-2013,Valencia vs Real Madrid,Valencia,0,Real Madrid,5,5.0,2.0
Spanish La Liga,2014-2015,Valencia vs Real Madrid,Valencia,2,Real Madrid,1,4.0,2.0
Spanish La Liga,2022-2023,Valencia vs Sevilla,Valencia,0,Sevilla,2,16.0,12.0
Spanish La Liga,2021-2022,Valencia vs Sevilla,Valencia,1,Sevilla,1,9.0,4.0
Spanish La Liga,2020-2021,Valencia vs Sevilla,Valencia,0,Sevilla,1,13.0,4.0
Spanish La Liga,2019-2020,Valencia vs Sevilla,Valencia,1,Sevilla,1,9.0,4.0
Spanish La Liga,2018-2019,Valencia vs Sevilla,Valencia,1,Sevilla,1,4.0,6.0
Spanish La Liga,2017-2018,Valencia vs Sevilla,Valencia,4,Sevilla,0,3.0,6.0
Spanish La Liga,2016-2017,Valencia vs Sevilla,Valencia,0,Sevilla,0,12.0,4.0
Spanish La Liga,2015-2016,Valencia vs Sevilla,Valencia,2,Sevilla,1,12.0,7.0
Spanish La Liga,2011-2012,Valencia vs Sevilla,Valencia,1,Sevilla,2,3.0,9.0
Spanish La Liga,2010-2011,Valencia vs Sevilla,Valencia,0,Sevilla,1,3.0,7.0
Spanish La Liga,2012-2013,Valencia vs Sevilla,Valencia,2,Sevilla,0,5.0,9.0
Spanish La Liga,2013-2014,Valencia vs Sevilla,Valencia,3,Sevilla,1,8.0,5.0
Spanish La Liga,2014-2015,Valencia vs Sevilla,Valencia,3,Sevilla,1,4.0,5.0
Spanish La Liga,2022-2023,Valencia vs Valladolid,Valencia,2,Valladolid,1,16.0,18.0
Spanish La Liga,2020-2021,Valencia vs Valladolid,Valencia,3,Valladolid,0,13.0,19.0
Spanish La Liga,2019-2020,Valencia vs Valladolid,Valencia,2,Valladolid,1,9.0,13.0
Spanish La Liga,2018-2019,Valencia vs Valladolid,Valencia,1,Valladolid,1,4.0,16.0
Spanish La Liga,2012-2013,Valencia vs Valladolid,Valencia,2,Valladolid,1,5.0,14.0
Spanish La Liga,2013-2014,Valencia vs Valladolid,Valencia,2,Valladolid,2,8.0,19.0
Spanish La Liga,2022-2023,Valencia vs Vallecano,Valencia,1,Vallecano,1,16.0,11.0
Spanish La Liga,2021-2022,Valencia vs Vallecano,Valencia,1,Vallecano,1,9.0,12.0
Spanish La Liga,2018-2019,Valencia vs Vallecano,Valencia,3,Vallecano,0,4.0,20.0
Spanish La Liga,2015-2016,Valencia vs Vallecano,Valencia,2,Vallecano,2,12.0,18.0
Spanish La Liga,2011-2012,Valencia vs Vallecano,Valencia,4,Vallecano,1,3.0,15.0
Spanish La Liga,2012-2013,Valencia vs Vallecano,Valencia,0,Vallecano,1,5.0,8.0
Spanish La Liga,2013-2014,Valencia vs Vallecano,Valencia,1,Vallecano,0,8.0,12.0
Spanish La Liga,2014-2015,Valencia vs Vallecano,Valencia,3,Vallecano,0,4.0,11.0
Spanish La Liga,2022-2023,Valencia vs Villarreal,Valencia,1,Villarreal,1,16.0,5.0
Spanish La Liga,2021-2022,Valencia vs Villarreal,Valencia,2,Villarreal,0,9.0,7.0
Spanish La Liga,2020-2021,Valencia vs Villarreal,Valencia,2,Villarreal,1,13.0,7.0
Club Friendlies,2020-2021,Valencia vs Villarreal,Valencia,2,Villarreal,1,13.0,7.0
Spanish La Liga,2019-2020,Valencia vs Villarreal,Valencia,2,Villarreal,1,9.0,5.0
UEFA Europa League,2018-2019,Valencia vs Villarreal,Valencia,2,Villarreal,0,4.0,14.0
Spanish La Liga,2018-2019,Valencia vs Villarreal,Valencia,3,Villarreal,0,4.0,14.0
Spanish La Liga,2017-2018,Valencia vs Villarreal,Valencia,0,Villarreal,1,3.0,5.0
Spanish La Liga,2016-2017,Valencia vs Villarreal,Valencia,1,Villarreal,3,12.0,5.0
Spanish La Liga,2015-2016,Valencia vs Villarreal,Valencia,0,Villarreal,2,12.0,4.0
Spanish La Liga,2011-2012,Valencia vs Villarreal,Valencia,1,Villarreal,0,3.0,18.0
Spanish La Liga,2010-2011,Valencia vs Villarreal,Valencia,5,Villarreal,0,3.0,4.0
Spanish La Liga,2014-2015,Valencia vs Villarreal,Valencia,0,Villarreal,0,4.0,6.0
Spanish La Liga,2020-2021,Valladolid vs Alaves,Valladolid,0,Alaves,2,19.0,16.0
Spanish La Liga,2019-2020,Valladolid vs Alaves,Valladolid,1,Alaves,0,13.0,16.0
Spanish La Liga,2018-2019,Valladolid vs Alaves,Valladolid,0,Alaves,1,16.0,11.0
Spanish Adelante,2015-2016,Valladolid vs Alaves,Valladolid,1,Alaves,2,,
Spanish Adelante,2014-2015,Valladolid vs Alaves,Valladolid,2,Alaves,0,,
Spanish Adelante,2015-2016,Valladolid vs Athletic Bilbao B,Valladolid,1,Athletic Bilbao B,0,,
Spanish La Liga,2022-2023,Valladolid vs Barcelona,Valladolid,3,Barcelona,1,18.0,1.0
Spanish La Liga,2020-2021,Valladolid vs Barcelona,Valladolid,0,Barcelona,3,19.0,3.0
Spanish La Liga,2019-2020,Valladolid vs Barcelona,Valladolid,0,Barcelona,1,13.0,2.0
Spanish La Liga,2018-2019,Valladolid vs Barcelona,Valladolid,0,Barcelona,1,16.0,1.0
Spanish Adelante,2017-2018,Valladolid vs Barcelona B,Valladolid,1,Barcelona B,2,,
Spanish Adelante,2014-2015,Valladolid vs Barcelona B,Valladolid,7,Barcelona B,0,,
Spanish La Liga,2012-2013,Valladolid vs Barcelona,Valladolid,1,Barcelona,3,14.0,1.0
Spanish La Liga,2013-2014,Valladolid vs Barcelona,Valladolid,1,Barcelona,0,19.0,2.0
Spanish La Liga,2022-2023,Valladolid vs Celta Vigo,Valladolid,4,Celta Vigo,1,18.0,13.0
Spanish La Liga,2020-2021,Valladolid vs Celta Vigo,Valladolid,1,Celta Vigo,1,19.0,8.0
Spanish La Liga,2019-2020,Valladolid vs Celta Vigo,Valladolid,0,Celta Vigo,0,13.0,17.0
Spanish La Liga,2018-2019,Valladolid vs Celta Vigo,Valladolid,2,Celta Vigo,1,16.0,17.0
Spanish La Liga,2012-2013,Valladolid vs Celta Vigo,Valladolid,0,Celta Vigo,2,14.0,17.0
Spanish La Liga,2013-2014,Valladolid vs Celta Vigo,Valladolid,3,Celta Vigo,0,19.0,9.0
Spanish La Liga,2012-2013,Valladolid vs Espanyol,Valladolid,1,Espanyol,1,14.0,
Spanish La Liga,2022-2023,Valladolid vs Getafe,Valladolid,0,Getafe,0,18.0,15.0
Spanish La Liga,2020-2021,Valladolid vs Getafe,Valladolid,2,Getafe,1,19.0,15.0
Spanish La Liga,2019-2020,Valladolid vs Getafe,Valladolid,1,Getafe,1,13.0,8.0
Copa del Rey,2018-2019,Valladolid vs Getafe,Valladolid,1,Getafe,1,16.0,5.0
Spanish La Liga,2018-2019,Valladolid vs Getafe,Valladolid,2,Getafe,2,16.0,5.0
Spanish Adelante,2016-2017,Valladolid vs Getafe,Valladolid,1,Getafe,0,,
Spanish La Liga,2012-2013,Valladolid vs Getafe,Valladolid,2,Getafe,1,14.0,10.0
Spanish La Liga,2013-2014,Valladolid vs Getafe,Valladolid,1,Getafe,0,19.0,13.0
Spanish La Liga,2022-2023,Valladolid vs Girona,Valladolid,1,Girona,0,18.0,10.0
La Liga 2,2021-2022,Valladolid vs Girona,Valladolid,2,Girona,2,,
Spanish La Liga,2018-2019,Valladolid vs Girona,Valladolid,1,Girona,0,16.0,18.0
Spanish Adelante,2016-2017,Valladolid vs Girona,Valladolid,2,Girona,1,,
Spanish Adelante,2015-2016,Valladolid vs Girona,Valladolid,0,Girona,0,,
Spanish Adelante,2014-2015,Valladolid vs Girona,Valladolid,2,Girona,1,,
Copa del Rey,2021-2022,Valladolid vs Las Palmas,Valladolid,3,Las Palmas,1,,
La Liga 2,2021-2022,Valladolid vs Las Palmas,Valladolid,0,Las Palmas,1,,
Spanish Adelante,2014-2015,Valladolid vs Las Palmas,Valladolid,1,Las Palmas,2,,
La Liga 2,2021-2022,Valladolid vs Leganes,Valladolid,1,Leganes,0,,
Spanish La Liga,2019-2020,Valladolid vs Leganes,Valladolid,2,Leganes,2,13.0,18.0
Spanish La Liga,2018-2019,Valladolid vs Leganes,Valladolid,2,Leganes,4,16.0,13.0
Spanish Adelante,2015-2016,Valladolid vs Leganes,Valladolid,1,Leganes,1,,
Spanish Adelante,2014-2015,Valladolid vs Leganes,Valladolid,2,Leganes,0,,
Spanish La Liga,2022-2023,Valladolid vs Mallorca,Valladolid,3,Mallorca,3,18.0,9.0
Spanish La Liga,2019-2020,Valladolid vs Mallorca,Valladolid,3,Mallorca,0,13.0,19.0
Copa del Rey,2018-2019,Valladolid vs Mallorca,Valladolid,2,Mallorca,1,16.0,
Spanish Adelante,2016-2017,Valladolid vs Mallorca,Valladolid,2,Mallorca,1,,
Spanish Adelante,2015-2016,Valladolid vs Mallorca,Valladolid,1,Mallorca,3,,
Spanish Adelante,2014-2015,Valladolid vs Mallorca,Valladolid,2,Mallorca,1,,
Spanish La Liga,2012-2013,Valladolid vs Mallorca,Valladolid,3,Mallorca,1,14.0,18.0
Spanish La Liga,2022-2023,Valladolid vs Osasuna,Valladolid,0,Osasuna,0,18.0,7.0
Club Friendlies,2021-2022,Valladolid vs Osasuna,Valladolid,,Osasuna,,,10.0
Spanish La Liga,2020-2021,Valladolid vs Osasuna,Valladolid,3,Osasuna,2,19.0,11.0
Spanish La Liga,2019-2020,Valladolid vs Osasuna,Valladolid,1,Osasuna,1,13.0,10.0
Spanish Adelante,2017-2018,Valladolid vs Osasuna,Valladolid,2,Osasuna,0,,
Spanish Adelante,2015-2016,Valladolid vs Osasuna,Valladolid,0,Osasuna,1,,
Spanish Adelante,2014-2015,Valladolid vs Osasuna,Valladolid,1,Osasuna,1,,
Spanish La Liga,2012-2013,Valladolid vs Osasuna,Valladolid,1,Osasuna,3,14.0,16.0
Spanish La Liga,2013-2014,Valladolid vs Osasuna,Valladolid,0,Osasuna,1,19.0,18.0
Spanish Adelante,2014-2015,Valladolid vs Real Betis,Valladolid,0,Real Betis,0,,
Spanish La Liga,2022-2023,Valladolid vs Real Madrid,Valladolid,0,Real Madrid,2,18.0,2.0
Spanish La Liga,2020-2021,Valladolid vs Real Madrid,Valladolid,0,Real Madrid,1,19.0,2.0
Spanish La Liga,2019-2020,Valladolid vs Real Madrid,Valladolid,0,Real Madrid,1,13.0,1.0
Spanish La Liga,2018-2019,Valladolid vs Real Madrid,Valladolid,1,Real Madrid,4,16.0,3.0
Spanish La Liga,2012-2013,Valladolid vs Real Madrid,Valladolid,2,Real Madrid,3,14.0,2.0
Spanish La Liga,2013-2014,Valladolid vs Real Madrid,Valladolid,1,Real Madrid,1,19.0,3.0
La Liga 2,2021-2022,Valladolid vs Real Sociedad B,Valladolid,1,Real Sociedad B,2,,
Spanish La Liga,2022-2023,Valladolid vs Sevilla,Valladolid,0,Sevilla,3,18.0,12.0
Spanish La Liga,2020-2021,Valladolid vs Sevilla,Valladolid,1,Sevilla,1,19.0,4.0
Spanish La Liga,2019-2020,Valladolid vs Sevilla,Valladolid,0,Sevilla,1,13.0,4.0
Spanish La Liga,2018-2019,Valladolid vs Sevilla,Valladolid,0,Sevilla,2,16.0,6.0
Spanish Adelante,2017-2018,Valladolid vs Sevilla Atletico,Valladolid,1,Sevilla Atletico,0,,
Spanish Adelante,2016-2017,Valladolid vs Sevilla Atletico,Valladolid,2,Sevilla Atletico,0,,
Spanish La Liga,2012-2013,Valladolid vs Sevilla,Valladolid,1,Sevilla,1,14.0,9.0
Spanish La Liga,2013-2014,Valladolid vs Sevilla,Valladolid,2,Sevilla,2,19.0,5.0
Spanish La Liga,2022-2023,Valladolid vs Valencia,Valladolid,1,Valencia,0,18.0,16.0
Spanish La Liga,2020-2021,Valladolid vs Valencia,Valladolid,0,Valencia,1,19.0,13.0
Spanish La Liga,2019-2020,Valladolid vs Valencia,Valladolid,1,Valencia,1,13.0,9.0
Spanish La Liga,2018-2019,Valladolid vs Valencia,Valladolid,0,Valencia,2,16.0,4.0
Spanish La Liga,2012-2013,Valladolid vs Valencia,Valladolid,1,Valencia,1,14.0,5.0
Spanish La Liga,2013-2014,Valladolid vs Valencia,Valladolid,0,Valencia,0,19.0,8.0
Spanish La Liga,2022-2023,Valladolid vs Vallecano,Valladolid,0,Vallecano,1,18.0,11.0
Club Friendlies,2021-2022,Valladolid vs Vallecano,Valladolid,3,Vallecano,1,,12.0
Spanish La Liga,2018-2019,Valladolid vs Vallecano,Valladolid,0,Vallecano,1,16.0,20.0
Spanish Adelante,2017-2018,Valladolid vs Vallecano,Valladolid,1,Vallecano,1,,
Spanish Adelante,2016-2017,Valladolid vs Vallecano,Valladolid,2,Vallecano,1,,
Spanish La Liga,2012-2013,Valladolid vs Vallecano,Valladolid,6,Vallecano,1,14.0,8.0
Spanish La Liga,2013-2014,Valladolid vs Vallecano,Valladolid,1,Vallecano,1,19.0,12.0
Spanish La Liga,2022-2023,Valladolid vs Villarreal,Valladolid,0,Villarreal,3,18.0,5.0
Spanish La Liga,2020-2021,Valladolid vs Villarreal,Valladolid,0,Villarreal,2,19.0,7.0
Spanish La Liga,2019-2020,Valladolid vs Villarreal,Valladolid,1,Villarreal,1,13.0,5.0
Spanish La Liga,2018-2019,Valladolid vs Villarreal,Valladolid,0,Villarreal,0,16.0,14.0
Spanish La Liga,2013-2014,Valladolid vs Villarreal,Valladolid,1,Villarreal,0,19.0,6.0
Spanish La Liga,2021-2022,Vallecano vs Alaves,Vallecano,2,Alaves,0,12.0,20.0
Spanish La Liga,2018-2019,Vallecano vs Alaves,Vallecano,1,Alaves,5,20.0,11.0
Spanish La Liga,2022-2023,Vallecano vs Barcelona,Vallecano,2,Barcelona,1,11.0,1.0
Spanish La Liga,2021-2022,Vallecano vs Barcelona,Vallecano,1,Barcelona,0,12.0,2.0
Copa del Rey,2020-2021,Vallecano vs Barcelona,Vallecano,1,Barcelona,2,,3.0
Spanish La Liga,2018-2019,Vallecano vs Barcelona,Vallecano,2,Barcelona,3,20.0,1.0
Spanish Adelante,2017-2018,Vallecano vs Barcelona B,Vallecano,1,Barcelona B,0,,
Spanish La Liga,2015-2016,Vallecano vs Barcelona,Vallecano,1,Barcelona,5,18.0,1.0
Spanish La Liga,2011-2012,Vallecano vs Barcelona,Vallecano,0,Barcelona,7,15.0,2.0
Spanish La Liga,2012-2013,Vallecano vs Barcelona,Vallecano,0,Barcelona,5,8.0,1.0
Spanish La Liga,2013-2014,Vallecano vs Barcelona,Vallecano,0,Barcelona,4,12.0,2.0
Spanish La Liga,2014-2015,Vallecano vs Barcelona,Vallecano,0,Barcelona,2,11.0,1.0
Spanish La Liga,2022-2023,Vallecano vs Celta Vigo,Vallecano,0,Celta Vigo,0,11.0,13.0
Spanish La Liga,2021-2022,Vallecano vs Celta Vigo,Vallecano,0,Celta Vigo,0,12.0,11.0
Spanish La Liga,2018-2019,Vallecano vs Celta Vigo,Vallecano,4,Celta Vigo,2,20.0,17.0
Spanish La Liga,2015-2016,Vallecano vs Celta Vigo,Vallecano,3,Celta Vigo,0,18.0,6.0
Spanish La Liga,2012-2013,Vallecano vs Celta Vigo,Vallecano,3,Celta Vigo,2,8.0,17.0
Spanish La Liga,2013-2014,Vallecano vs Celta Vigo,Vallecano,3,Celta Vigo,0,12.0,9.0
